GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);VAICO;ZF;ORIGINAL Sch?ferbarthold;FEBI BILSTEIN;TCMATIC;SWAG;TRUCKTEC AUTOMOTIVE;HENGST FILTER;AIC;MEYLE
Teilesatz, Automatikgetriebe-?lwechsel;4921;130043;1;0,0022;2;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;4528;1;0,0022;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;127685;3;0,0067;3;0;1;1;9;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59559;6;0,0134;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;117716;11;0,0246;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;114334;65;0,1456;2;2;0;1;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;141586;7;0,0157;4;0;0;0;2;0;0;1;4;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;127830;3;0,0067;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59396;1;0,0022;2;0;0;1;3;1;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;59404;15;0,0336;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19452;4;0,009;2;0;0;0;7;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;26018;1;0,0022;7;5;0;3;8;3;0;1;14;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;17906;2;0,0045;2;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;25482;19;0,0426;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;131249;4;0,009;3;2;1;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;133437;6;0,0134;3;0;0;0;4;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;17968;6;0,0134;6;4;0;1;6;1;1;2;5;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;31067;3;0,0067;6;3;0;2;12;2;0;0;17;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;141546;3;0,0067;6;0;0;0;5;0;0;2;4;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;137333;2;0,0045;6;0;0;0;5;0;0;2;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;896;2;0,0045;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16699;1;0,0022;7;2;0;1;4;1;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;22536;5;0,0112;6;2;0;1;6;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16607;1;0,0022;3;2;0;0;3;0;1;1;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;29945;5;0,0112;6;2;0;1;6;1;1;2;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;14844;1;0,0022;4;2;0;0;4;0;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;33493;1;0,0022;2;2;0;0;9;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;25483;2;0,0045;6;2;0;1;6;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;22659;2;0,0045;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;14652;1;0,0022;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;141499;1;0,0022;2;2;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;55543;2;0,0045;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;136527;4;0,009;4;2;0;1;4;0;0;0;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;23375;1;0,0022;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;111749;8;0,0179;2;0;0;0;3;0;0;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;130708;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;131650;12;0,0269;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33092;2;0,0045;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18232;2;0,0045;3;2;0;1;3;1;1;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;12689;2;0,0045;2;0;0;0;3;0;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;25505;2;0,0045;3;3;0;2;8;2;0;0;6;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;124820;3;0,0067;3;2;1;1;3;0;1;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;130186;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;140889;1;0,0022;3;0;0;0;7;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;106409;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;119700;45;0,1008;5;2;0;2;6;1;0;1;4;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;19879;2;0,0045;0;0;0;0;0;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;32750;11;0,0246;7;0;0;0;5;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;120309;1;0,0022;2;1;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;8941;3;0,0067;5;2;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;30974;1;0,0022;0;0;0;0;2;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136352;3;0,0067;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;106222;1;0,0022;5;4;0;1;6;1;0;1;3;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;119766;61;0,1367;5;2;0;0;9;0;0;0;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59068;25;0,056;4;0;0;0;2;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;18267;2;0,0045;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;137641;4;0,009;1;0;0;0;2;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;23454;2;0,0045;3;0;0;0;3;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;112665;1;0,0022;3;3;0;2;4;2;0;0;4;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;131641;2;0,0045;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;28238;6;0,0134;3;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;127686;4;0,009;3;0;1;1;9;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;5311;1;0,0022;6;0;0;1;9;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;33006;3;0,0067;2;3;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;30869;8;0,0179;6;2;0;1;6;1;1;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;18396;1;0,0022;2;2;0;0;6;0;0;0;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;33251;13;0,0291;4;0;0;0;2;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;126526;4;0,009;4;3;0;1;3;1;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;10012;1;0,0022;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18307;1;0,0022;2;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32751;1;0,0022;9;0;0;0;6;0;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;101099;1;0,0022;0;0;0;1;4;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;114878;3;0,0067;2;2;0;1;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;26569;4;0,009;7;2;0;1;4;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;10030;5;0,0112;5;3;0;1;9;1;1;2;4;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;129591;3;0,0067;0;4;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;8210;3;0,0067;2;2;0;1;3;1;0;1;6;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;2881;7;0,0157;4;0;0;0;6;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;134369;12;0,0269;0;3;0;0;0;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;114350;2;0,0045;2;0;0;0;3;0;0;0;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;112398;1;0,0022;4;0;0;0;2;0;0;1;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;9091;1;0,0022;6;2;0;2;12;2;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;20911;1;0,0022;2;2;0;1;6;1;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;58962;4;0,009;7;0;0;0;4;0;0;0;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;150724;1;0,0022;2;2;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;7966;4;0,009;2;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;136128;5;0,0112;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;119946;5;0,0112;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;292;1;0,0022;4;0;0;0;9;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18479;1;0,0022;3;2;0;2;3;1;0;1;3;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;118182;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;33777;8;0,0179;2;3;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19920;2;0,0045;6;2;0;0;6;0;1;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;108164;2;0,0045;4;0;0;0;1;0;0;1;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;59616;1;0,0022;6;0;0;0;4;0;0;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;126573;8;0,0179;0;0;0;0;3;0;0;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;58766;9;0,0202;6;0;0;1;5;1;0;2;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;125718;9;0,0202;5;2;0;1;6;1;0;1;4;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;3977;2;0,0045;6;3;0;2;8;2;0;0;7;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;55600;5;0,0112;9;4;0;1;8;1;0;2;6;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;17777;1;0,0022;6;2;0;1;6;1;1;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;138832;1;0,0022;4;2;0;0;6;0;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;14761;18;0,0403;2;2;0;1;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;15448;2;0,0045;6;2;0;2;9;2;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;136525;13;0,0291;5;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115568;3;0,0067;4;0;0;0;2;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;31430;9;0,0202;3;2;0;1;6;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;116694;3;0,0067;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;140927;2;0,0045;0;2;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;133860;12;0,0269;0;0;0;0;5;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;145845;3;0,0067;3;2;0;1;3;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;33392;4;0,009;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;30383;12;0,0269;0;2;0;1;6;1;0;2;0;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;120208;28;0,0627;7;0;0;0;5;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;128760;4;0,009;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;11992;3;0,0067;5;2;0;1;6;0;0;1;4;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;56697;1;0,0022;2;3;0;0;0;0;0;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;141574;2;0,0045;0;2;0;1;9;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;132833;12;0,0269;2;2;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;142198;4;0,009;2;2;0;0;6;0;0;1;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;140504;1;0,0022;0;0;0;0;3;0;0;0;0;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;100050;4;0,009;6;0;0;0;5;0;0;1;2;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;18070;1;0,0022;5;3;0;1;6;1;0;1;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10344;8;0,0179;9;5;1;3;11;2;0;1;8;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;28155;5;0,0112;4;2;0;1;4;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;117884;64;0,1434;9;4;0;2;6;1;0;1;7;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;58951;11;0,0246;5;3;0;1;6;1;0;2;4;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;100754;9;0,0202;6;5;1;3;7;2;1;1;4;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;146214;8;0,0179;3;2;0;1;6;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32042;3;0,0067;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;133321;1;0,0022;2;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;27541;1;0,0022;8;2;0;2;8;1;0;2;6;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;58284;2;0,0045;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16409;1;0,0022;0;0;0;0;0;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;147590;1;0,0022;2;2;0;1;3;1;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;15338;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135394;1;0,0022;1;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;23398;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;142476;2;0,0045;4;0;0;1;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;106225;1;0,0022;6;0;0;0;5;0;0;1;1;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;57361;2;0,0045;7;5;0;3;8;3;0;1;10;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;26563;21;0,047;6;4;0;1;3;1;0;1;3;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;16600;1;0,0022;2;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;119960;15;0,0336;6;0;0;0;8;0;0;1;2;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;124239;6;0,0134;4;0;0;0;19;0;0;1;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;12033;9;0,0202;4;0;0;0;6;0;0;0;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;119967;9;0,0202;7;2;0;1;7;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;107961;2;0,0045;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;141549;1;0,0022;0;2;0;1;6;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;16996;6;0,0134;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;109275;3;0,0067;4;0;0;0;6;0;0;0;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;19729;1;0,0022;3;2;0;1;4;1;0;1;9;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;115184;8;0,0179;4;0;0;0;2;0;0;1;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;123349;23;0,0515;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;137767;3;0,0067;7;2;0;1;6;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;140474;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108430;5;0,0112;8;0;0;0;9;0;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;118767;2;0,0045;0;0;0;1;7;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;30424;1;0,0022;2;2;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117951;25;0,056;2;2;0;0;3;0;0;1;3;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;110073;17;0,0381;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;133660;7;0,0157;7;0;0;0;7;0;0;2;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19567;9;0,0202;5;2;0;1;6;1;1;2;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;18025;1;0,0022;9;2;0;2;9;2;0;2;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;8386;4;0,009;3;0;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;15420;2;0,0045;3;0;0;0;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19792;4;0,009;3;3;0;2;8;2;0;0;13;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;137603;10;0,0224;5;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58477;29;0,065;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11792;23;0,0515;2;2;0;1;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;113728;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59444;78;0,1747;2;2;0;1;3;1;0;1;3;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16963;3;0,0067;7;2;0;1;4;1;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;111096;3;0,0067;2;0;0;1;3;1;0;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;57525;3;0,0067;4;0;0;0;2;0;0;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;8379;10;0,0224;4;2;0;1;4;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;19795;5;0,0112;3;3;0;2;8;2;0;0;13;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;125343;2;0,0045;2;3;0;0;3;0;1;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;132803;6;0,0134;4;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;126572;1;0,0022;0;0;0;0;3;0;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;136676;2;0,0045;4;0;0;1;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132835;4;0,009;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;116390;2;0,0045;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;9869;1;0,0022;6;3;0;2;8;2;0;0;6;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;23301;13;0,0291;5;2;0;1;6;0;0;1;4;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;22533;4;0,009;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;116701;7;0,0157;7;4;0;1;9;1;0;2;7;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;108560;4;0,009;8;0;0;0;9;0;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;125703;13;0,0291;5;2;0;1;6;1;0;1;4;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;9340;2;0,0045;4;2;0;1;4;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;142576;1;0,0022;4;2;0;0;6;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10445;4;0,009;4;0;0;0;6;0;0;0;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;32946;14;0,0314;9;7;1;4;15;3;0;2;15;14
Teilesatz, Automatikgetriebe-?lwechsel;4921;31317;1;0,0022;4;0;0;0;2;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;116938;12;0,0269;6;5;1;3;3;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;5306;2;0,0045;6;2;0;1;9;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;807;2;0,0045;10;0;0;0;10;0;0;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16201;1;0,0022;6;0;0;2;6;2;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;115190;5;0,0112;7;2;0;1;3;1;0;2;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136008;16;0,0358;3;2;1;3;6;2;1;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;58800;10;0,0224;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16715;24;0,0538;7;2;0;1;4;1;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;132796;1;0,0022;4;0;0;0;5;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;129964;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18999;1;0,0022;6;2;0;1;6;1;1;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;109462;4;0,009;9;0;0;0;8;0;0;1;4;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;16014;1;0,0022;5;0;0;0;12;0;0;0;4;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;6027;1;0,0022;4;2;0;1;10;1;0;1;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;145008;1;0,0022;10;2;0;1;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;34941;16;0,0358;13;5;0;2;10;1;0;3;8;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;59439;6;0,0134;3;5;1;3;3;2;0;1;6;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;117853;3;0,0067;3;0;0;0;4;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19653;3;0,0067;7;5;0;3;8;3;0;1;17;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;4689;2;0,0045;7;2;0;1;13;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;14818;4;0,009;7;2;0;1;4;1;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;136028;44;0,0986;3;2;1;3;6;2;1;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;7932;1;0,0022;3;0;0;0;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;18189;4;0,009;2;2;0;1;3;0;0;0;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;114947;6;0,0134;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;141148;2;0,0045;2;2;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;4514;1;0,0022;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;134238;4;0,009;4;0;0;1;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;28243;1;0,0022;2;2;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18083;6;0,0134;5;3;0;2;6;1;0;1;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10000;1;0,0022;0;0;0;1;9;1;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10347;4;0,009;6;3;0;2;8;2;0;0;6;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;25476;7;0,0157;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;126165;5;0,0112;7;0;0;0;7;0;0;2;3;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;17811;4;0,009;9;2;0;1;12;1;0;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;13737;4;0,009;4;0;0;0;6;0;0;0;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;114872;5;0,0112;5;2;0;1;6;1;0;1;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;20896;1;0,0022;2;0;0;0;4;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19862;3;0,0067;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;14029;3;0,0067;3;3;0;2;4;2;0;0;4;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;12318;6;0,0134;6;3;0;2;4;2;0;0;6;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;58992;4;0,009;4;3;0;1;6;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;5137;1;0,0022;4;2;0;1;6;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;141876;1;0,0022;5;4;0;1;6;0;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;17669;1;0,0022;3;0;0;0;6;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;128816;5;0,0112;9;3;0;0;10;0;0;3;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;8369;4;0,009;7;5;0;3;8;3;0;1;9;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;145168;3;0,0067;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17957;2;0,0045;4;0;0;1;7;1;0;1;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;134755;1;0,0022;2;0;0;0;3;0;0;0;0;0
